Data_value,STATUS,UNITS,Magnitude,Subject,Group
5323.653,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
5714.09,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3246.182,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3216.665,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3229.314,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3283.339,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3316.369,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3315.042,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3366.614,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3465.37,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3550.238,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3647.802,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3688.422,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3767.388,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3871.148,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3987.617,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4068.203,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4127.627,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3987.951,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4651.032,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4458.859,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4552.971,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4647.056,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4595.606,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4942.847,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4923.744,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
5097.339,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
5038.675,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
5063.106,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
5165.536,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
5360.182,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
5557.889,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3238.389,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3224.237,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3233.836,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3279.741,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3308.981,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3321.869,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3370.679,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3458.934,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3557.303,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3635.692,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3696.414,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3767.28,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3873.829,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3982.968,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4064.555,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3214.579,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3268.826,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3286.048,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3201.629,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3284.048,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3377.596,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3423.368,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3371.821,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3510.303,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3730.534,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3756.251,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3650.845,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3822.281,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4088.925,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4154.182,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3982.186,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3938.737,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4773.693,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4562.15,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4376.313,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4597.635,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4717.815,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5060.725,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4718.493,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5055.075,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5175.093,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5181.425,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4939.923,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5323.653,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5714.09,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3246.182,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3216.665,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3229.314,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3283.339,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3316.369,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3315.042,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3366.614,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3465.37,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3550.238,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3647.802,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3688.422,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3767.388,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3871.148,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3987.617,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4068.203,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4127.627,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3987.951,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4651.032,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4458.859,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4552.971,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4647.056,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4595.606,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4942.847,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4923.744,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5097.339,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5038.675,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5063.106,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5165.536,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5360.182,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
5557.889,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3238.389,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3224.237,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3233.836,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3279.741,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3308.981,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3321.869,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3370.679,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3458.934,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3557.303,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3635.692,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3696.414,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3767.28,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3873.829,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3982.968,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4064.555,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1059.336,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1168.528,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
